images_file_name,annotations_bbox_x,annotations_bbox_y,annotations_bbox_w,annotations_bbox_h,categories_id
K-002483-003743-022362-023223_0_2_0_2_75_000_200.png,122,838,333,334,3742
K-002483-003743-022362-023223_0_2_0_2_90_000_200.png,122,826,323,324,3742
K-002483-003743-022362-023223_0_2_0_2_70_000_200.png,83,122,259,386,22361
K-002483-003743-022362-023223_0_2_0_2_75_000_200.png,610,748,263,399,22361
K-002483-003743-022362-023223_0_2_0_2_90_000_200.png,599,734,265,406,22361
K-002483-003743-022362-023223_0_2_0_2_70_000_200.png,527,598,269,491,23222
K-002483-003743-022362-023223_0_2_0_2_75_000_200.png,137,148,289,511,23222
K-002483-003743-022362-023223_0_2_0_2_90_000_200.png,136,120,294,500,23222
K-002483-004378-005094-006192_0_2_0_2_70_000_200.png,87,680,236,480,2482
K-002483-004378-005094-006192_0_2_0_2_75_000_200.png,608,88,214,473,2482
K-002483-004378-005094-006192_0_2_0_2_90_000_200.png,618,50,222,483,2482
K-002483-004378-005094-006192_0_2_0_2_70_000_200.png,140,120,214,433,4377
K-002483-004378-005094-006192_0_2_0_2_75_000_200.png,600,702,220,472,4377
K-002483-004378-005094-006192_0_2_0_2_90_000_200.png,594,702,214,453,4377
K-002483-004378-005094-006192_0_2_0_2_70_000_200.png,552,189,273,269,5093
K-002483-004378-005094-006192_0_2_0_2_75_000_200.png,108,813,285,283,5093
K-002483-004378-005094-006192_0_2_0_2_90_000_200.png,104,799,281,279,5093
K-002483-004378-005094-006192_0_2_0_2_70_000_200.png,489,597,331,498,6191
K-002483-004378-005094-006192_0_2_0_2_75_000_200.png,126,132,341,502,6191
K-002483-004378-005094-006192_0_2_0_2_90_000_200.png,135,127,321,488,6191
K-002483-004378-005094-012778_0_2_0_2_70_000_200.png,94,682,220,478,2482
K-002483-004378-005094-012778_0_2_0_2_75_000_200.png,610,83,212,477,2482
K-002483-004378-005094-012778_0_2_0_2_90_000_200.png,620,52,220,478,2482
K-002483-004378-005094-012778_0_2_0_2_70_000_200.png,136,108,214,439,4377
K-002483-004378-005094-012778_0_2_0_2_75_000_200.png,594,712,220,453,4377
K-002483-004378-005094-012778_0_2_0_2_90_000_200.png,594,702,214,453,4377
K-002483-004378-005094-012778_0_2_0_2_70_000_200.png,551,188,274,270,5093
K-002483-004378-005094-012778_0_2_0_2_75_000_200.png,109,814,283,282,5093
K-002483-004378-005094-012778_0_2_0_2_90_000_200.png,105,798,279,278,5093
K-002483-004378-005094-012778_0_2_0_2_70_000_200.png,542,652,308,521,12777
K-002483-004378-005094-012778_0_2_0_2_75_000_200.png,96,55,307,534,12777
K-002483-004378-005094-012778_0_2_0_2_90_000_200.png,100,37,303,518,12777
K-002483-004378-005094-019552_0_2_0_2_70_000_200.png,85,676,238,481,2482
K-002483-004378-005094-019552_0_2_0_2_75_000_200.png,609,85,212,475,2482
K-002483-004378-005094-019552_0_2_0_2_90_000_200.png,615,65,212,465,2482
K-002483-004378-005094-019552_0_2_0_2_70_000_200.png,140,120,207,432,4377
K-002483-004378-005094-019552_0_2_0_2_75_000_200.png,600,700,220,472,4377
K-002483-004378-005094-019552_0_2_0_2_90_000_200.png,590,710,220,442,4377
K-002483-004378-005094-019552_0_2_0_2_70_000_200.png,544,182,280,279,5093
K-002483-004378-005094-019552_0_2_0_2_75_000_200.png,108,813,285,284,5093
K-002483-004378-005094-019552_0_2_0_2_90_000_200.png,104,799,280,279,5093
K-002483-004378-005094-019552_0_2_0_2_70_000_200.png,510,559,323,490,19551
K-002483-004378-005094-019552_0_2_0_2_75_000_200.png,111,187,318,488,19551
K-002483-004378-005094-019552_0_2_0_2_90_000_200.png,121,177,290,468,19551
K-002483-004378-005094-022627_0_2_0_2_70_000_200.png,86,679,239,481,2482
K-002483-004378-005094-022627_0_2_0_2_75_000_200.png,606,109,229,451,2482
K-002483-004378-005094-022627_0_2_0_2_90_000_200.png,620,53,221,476,2482
K-002483-004378-005094-022627_0_2_0_2_70_000_200.png,135,117,220,440,4377
K-002483-004378-005094-022627_0_2_0_2_75_000_200.png,600,702,220,470,4377
K-002483-004378-005094-022627_0_2_0_2_90_000_200.png,590,702,220,470,4377
K-002483-004378-005094-022627_0_2_0_2_70_000_200.png,547,188,275,271,5093
K-002483-004378-005094-022627_0_2_0_2_75_000_200.png,108,813,284,283,5093
K-002483-004378-005094-022627_0_2_0_2_90_000_200.png,104,798,279,280,5093
K-002483-004378-005094-022627_0_2_0_2_70_000_200.png,477,611,348,468,22626
K-002483-004378-005094-022627_0_2_0_2_75_000_200.png,131,155,342,480,22626
K-002483-004378-005094-022627_0_2_0_2_90_000_200.png,127,131,348,468,22626
K-002483-004378-005094-023223_0_2_0_2_70_000_200.png,89,677,230,480,2482
K-002483-004378-005094-023223_0_2_0_2_75_000_200.png,613,75,211,486,2482
K-002483-004378-005094-023223_0_2_0_2_90_000_200.png,621,51,216,478,2482
K-002483-004378-005094-023223_0_2_0_2_70_000_200.png,136,105,215,444,4377
K-002483-004378-005094-023223_0_2_0_2_75_000_200.png,600,702,222,471,4377
K-002483-004378-005094-023223_0_2_0_2_90_000_200.png,590,702,222,461,4377
K-002483-004378-005094-023223_0_2_0_2_70_000_200.png,553,190,273,269,5093
K-002483-004378-005094-023223_0_2_0_2_75_000_200.png,108,812,283,284,5093
K-002483-004378-005094-023223_0_2_0_2_90_000_200.png,100,802,283,284,5093
K-002483-004378-005094-023223_0_2_0_2_70_000_200.png,492,661,375,466,23222
K-002483-004378-005094-023223_0_2_0_2_75_000_200.png,82,111,375,466,23222
K-002483-004378-005094-023223_0_2_0_2_90_000_200.png,74,80,385,459,23222
K-002483-004378-006192-025438_0_2_0_2_70_000_200.png,85,677,241,466,2482
K-002483-004378-006192-025438_0_2_0_2_75_000_200.png,600,104,249,459,2482
K-002483-004378-006192-025438_0_2_0_2_90_000_200.png,617,62,235,476,2482
K-002483-004378-006192-025438_0_2_0_2_70_000_200.png,80,99,218,442,4377
K-002483-004378-006192-025438_0_2_0_2_75_000_200.png,656,703,216,477,4377
K-002483-004378-006192-025438_0_2_0_2_90_000_200.png,641,702,224,460,4377
K-002483-004378-006192-025438_0_2_0_2_70_000_200.png,579,544,279,530,6191
K-002483-004378-006192-025438_0_2_0_2_75_000_200.png,99,164,279,530,6191
K-002483-004378-006192-025438_0_2_0_2_90_000_200.png,99,154,279,510,6191
K-002483-004378-006192-025438_0_2_0_2_70_000_200.png,570,186,247,257,25437
K-002483-004378-006192-025438_0_2_0_2_75_000_200.png,111,842,262,266,25437
K-002483-004378-006192-025438_0_2_0_2_90_000_200.png,101,822,262,266,25437
K-002483-004378-012778-025438_0_2_0_2_70_000_200.png,86,677,241,467,2482
K-002483-004378-012778-025438_0_2_0_2_75_000_200.png,600,105,248,456,2482
K-002483-004378-012778-025438_0_2_0_2_90_000_200.png,617,65,232,471,2482
K-002483-004378-012778-025438_0_2_0_2_70_000_200.png,80,100,218,440,4377
K-002483-004378-012778-025438_0_2_0_2_75_000_200.png,650,720,220,445,4377
K-002483-004378-012778-025438_0_2_0_2_90_000_200.png,640,715,218,440,4377
K-002483-004378-012778-025438_0_2_0_2_70_000_200.png,538,624,335,504,12777
K-002483-004378-012778-025438_0_2_0_2_75_000_200.png,85,114,327,498,12777
K-002483-004378-012778-025438_0_2_0_2_90_000_200.png,85,94,327,498,12777
K-002483-004378-012778-025438_0_2_0_2_70_000_200.png,571,186,245,257,25437
K-002483-004378-012778-025438_0_2_0_2_75_000_200.png,111,828,254,255,25437
K-002483-004378-012778-025438_0_2_0_2_90_000_200.png,111,828,254,255,25437
K-002483-004378-019552-025438_0_2_0_2_70_000_200.png,85,676,240,468,2482
K-002483-004378-019552-025438_0_2_0_2_75_000_200.png,600,104,249,458,2482
K-002483-004378-019552-025438_0_2_0_2_90_000_200.png,618,62,233,475,2482
K-002483-004378-019552-025438_0_2_0_2_70_000_200.png,80,102,220,438,4377
K-002483-004378-019552-025438_0_2_0_2_75_000_200.png,654,704,220,475,4377
K-002483-004378-019552-025438_0_2_0_2_90_000_200.png,639,703,227,459,4377
K-002483-004378-019552-025438_0_2_0_2_70_000_200.png,514,546,311,497,19551
K-002483-004378-019552-025438_0_2_0_2_75_000_200.png,116,195,313,490,19551
K-002483-004378-019552-025438_0_2_0_2_90_000_200.png,117,164,310,493,19551
K-002483-004378-019552-025438_0_2_0_2_70_000_200.png,570,186,246,258,25437
K-002483-004378-019552-025438_0_2_0_2_75_000_200.png,100,838,270,270,25437
K-002483-004378-019552-025438_0_2_0_2_90_000_200.png,110,828,256,254,25437
K-002483-004378-022627-025438_0_2_0_2_70_000_200.png,87,678,238,466,2482
K-002483-004378-022627-025438_0_2_0_2_75_000_200.png,601,102,247,459,2482
K-002483-004378-022627-025438_0_2_0_2_90_000_200.png,620,62,229,475,2482
K-002483-004378-022627-025438_0_2_0_2_70_000_200.png,79,100,223,438,4377
K-002483-004378-022627-025438_0_2_0_2_75_000_200.png,653,704,222,474,4377
K-002483-004378-022627-025438_0_2_0_2_90_000_200.png,639,703,229,460,4377
K-002483-004378-022627-025438_0_2_0_2_70_000_200.png,552,700,311,461,22626
K-002483-004378-022627-025438_0_2_0_2_75_000_200.png,70,62,340,493,22626
K-002483-004378-022627-025438_0_2_0_2_90_000_200.png,62,45,351,471,22626
K-002483-004378-022627-025438_0_2_0_2_70_000_200.png,570,185,248,259,25437
K-002483-004378-022627-025438_0_2_0_2_75_000_200.png,101,839,274,266,25437
K-002483-004378-022627-025438_0_2_0_2_90_000_200.png,111,829,254,256,25437
K-002483-004378-023223-025438_0_2_0_2_70_000_200.png,85,675,241,470,2482
K-002483-004378-023223-025438_0_2_0_2_75_000_200.png,602,101,247,461,2482
K-002483-004378-023223-025438_0_2_0_2_90_000_200.png,618,64,232,474,2482
K-002483-004378-023223-025438_0_2_0_2_70_000_200.png,80,101,221,438,4377
K-002483-004378-023223-025438_0_2_0_2_75_000_200.png,653,702,222,478,4377
K-002483-004378-023223-025438_0_2_0_2_90_000_200.png,633,712,232,458,4377
K-002483-004378-023223-025438_0_2_0_2_70_000_200.png,560,537,306,503,23222
K-002483-004378-023223-025438_0_2_0_2_75_000_200.png,77,202,297,497,23222
K-002483-004378-023223-025438_0_2_0_2_90_000_200.png,77,192,297,497,23222
K-002483-004378-023223-025438_0_2_0_2_70_000_200.png,570,186,247,258,25437
K-002483-004378-023223-025438_0_2_0_2_75_000_200.png,112,842,261,268,25437
K-002483-004378-023223-025438_0_2_0_2_90_000_200.png,111,828,255,255,25437
K-002483-005094-005886-006192_0_2_0_2_70_000_200.png,106,708,218,482,2482
K-002483-005094-005886-006192_0_2_0_2_75_000_200.png,596,58,208,482,2482
K-002483-005094-005886-006192_0_2_0_2_90_000_200.png,601,24,221,482,2482
K-002483-005094-005886-006192_0_2_0_2_70_000_200.png,563,197,269,267,5093
K-002483-005094-005886-006192_0_2_0_2_75_000_200.png,93,800,279,287,5093
K-002483-005094-005886-006192_0_2_0_2_90_000_200.png,93,790,279,277,5093
K-002483-005094-005886-006192_0_2_0_2_70_000_200.png,128,78,231,487,5885
K-002483-005094-005886-006192_0_2_0_2_75_000_200.png,592,681,244,506,5885
K-002483-005094-005886-006192_0_2_0_2_90_000_200.png,586,681,233,493,5885
K-002483-005094-005886-006192_0_2_0_2_70_000_200.png,499,589,290,528,6191
K-002483-005094-005886-006192_0_2_0_2_75_000_200.png,146,123,292,520,6191
K-002483-005094-005886-006192_0_2_0_2_90_000_200.png,144,93,297,520,6191
K-002483-005094-005886-012778_0_2_0_2_70_000_200.png,70,692,253,468,2482
K-002483-005094-005886-012778_0_2_0_2_75_000_200.png,604,79,269,468,2482
K-002483-005094-005886-012778_0_2_0_2_90_000_200.png,614,59,269,468,2482
K-002483-005094-005886-012778_0_2_0_2_70_000_200.png,539,180,282,282,5093
K-002483-005094-005886-012778_0_2_0_2_75_000_200.png,112,818,282,282,5093
K-002483-005094-005886-012778_0_2_0_2_90_000_200.png,109,807,278,275,5093
K-002483-005094-005886-012778_0_2_0_2_70_000_200.png,111,77,237,482,5885
K-002483-005094-005886-012778_0_2_0_2_75_000_200.png,601,697,247,482,5885
K-002483-005094-005886-012778_0_2_0_2_90_000_200.png,597,683,235,491,5885
K-002483-005094-005886-012778_0_2_0_2_70_000_200.png,532,630,369,496,12777
K-002483-005094-005886-012778_0_2_0_2_75_000_200.png,75,124,342,482,12777
K-002483-005094-005886-012778_0_2_0_2_90_000_200.png,63,79,350,492,12777
K-002483-005094-005886-019552_0_2_0_2_70_000_200.png,59,692,255,470,2482
K-002483-005094-005886-019552_0_2_0_2_75_000_200.png,599,90,256,470,2482
K-002483-005094-005886-019552_0_2_0_2_90_000_200.png,622,52,248,470,2482
K-002483-005094-005886-019552_0_2_0_2_70_000_200.png,549,186,273,269,5093
K-002483-005094-005886-019552_0_2_0_2_75_000_200.png,112,818,283,283,5093
K-002483-005094-005886-019552_0_2_0_2_90_000_200.png,110,807,278,275,5093
K-002483-005094-005886-019552_0_2_0_2_70_000_200.png,115,75,233,481,5885
K-002483-005094-005886-019552_0_2_0_2_75_000_200.png,593,695,249,489,5885
K-002483-005094-005886-019552_0_2_0_2_90_000_200.png,597,684,236,490,5885
K-002483-005094-005886-019552_0_2_0_2_70_000_200.png,469,632,332,487,19551
K-002483-005094-005886-019552_0_2_0_2_75_000_200.png,144,113,333,490,19551
K-002483-005094-005886-019552_0_2_0_2_90_000_200.png,134,79,344,486,19551
K-002483-005094-005886-022627_0_2_0_2_70_000_200.png,70,692,253,470,2482
K-002483-005094-005886-022627_0_2_0_2_75_000_200.png,608,87,262,457,2482
K-002483-005094-005886-022627_0_2_0_2_90_000_200.png,608,60,262,457,2482
K-002483-005094-005886-022627_0_2_0_2_70_000_200.png,549,185,273,270,5093
K-002483-005094-005886-022627_0_2_0_2_75_000_200.png,112,818,283,282,5093
K-002483-005094-005886-022627_0_2_0_2_90_000_200.png,110,806,278,275,5093
K-002483-005094-005886-022627_0_2_0_2_70_000_200.png,112,78,236,480,5885
K-002483-005094-005886-022627_0_2_0_2_75_000_200.png,603,685,248,506,5885
K-002483-005094-005886-022627_0_2_0_2_90_000_200.png,596,683,236,490,5885
K-002483-005094-005886-022627_0_2_0_2_70_000_200.png,551,660,327,488,22626
K-002483-005094-005886-022627_0_2_0_2_75_000_200.png,77,93,314,481,22626
K-002483-005094-005886-022627_0_2_0_2_90_000_200.png,87,83,304,471,22626
K-002483-005094-005886-023223_0_2_0_2_70_000_200.png,68,693,249,470,2482
K-002483-005094-005886-023223_0_2_0_2_75_000_200.png,601,83,249,470,2482
K-002483-005094-005886-023223_0_2_0_2_90_000_200.png,621,53,249,470,2482
K-002483-005094-005886-023223_0_2_0_2_70_000_200.png,539,181,284,282,5093
K-002483-005094-005886-023223_0_2_0_2_75_000_200.png,111,819,284,282,5093
K-002483-005094-005886-023223_0_2_0_2_90_000_200.png,104,809,284,282,5093
K-002483-005094-005886-023223_0_2_0_2_70_000_200.png,113,76,236,482,5885
K-002483-005094-005886-023223_0_2_0_2_75_000_200.png,605,686,245,505,5885
K-002483-005094-005886-023223_0_2_0_2_90_000_200.png,597,684,236,490,5885
K-002483-005094-005886-023223_0_2_0_2_70_000_200.png,533,576,323,496,23222
K-002483-005094-005886-023223_0_2_0_2_75_000_200.png,98,172,312,488,23222
K-002483-005094-005886-023223_0_2_0_2_90_000_200.png,83,131,325,495,23222
K-002483-005094-006192-012081_0_2_0_2_70_000_200.png,52,698,266,475,2482
K-002483-005094-006192-012081_0_2_0_2_75_000_200.png,621,93,252,450,2482
K-002483-005094-006192-012081_0_2_0_2_90_000_200.png,621,38,262,470,2482
K-002483-005094-006192-012081_0_2_0_2_70_000_200.png,551,191,272,267,5093
K-002483-005094-006192-012081_0_2_0_2_75_000_200.png,108,811,284,286,5093
K-002483-005094-006192-012081_0_2_0_2_90_000_200.png,105,800,281,277,5093
K-002483-005094-006192-012081_0_2_0_2_70_000_200.png,523,551,307,514,6191
K-002483-005094-006192-012081_0_2_0_2_75_000_200.png,114,163,313,515,6191
K-002483-005094-006192-012081_0_2_0_2_90_000_200.png,117,131,307,523,6191
K-002483-005094-006192-012081_0_2_0_2_70_000_200.png,72,129,224,430,12080
K-002483-005094-006192-012081_0_2_0_2_75_000_200.png,651,693,243,471,12080
K-002483-005094-006192-012081_0_2_0_2_90_000_200.png,642,687,234,455,12080
K-002483-005094-006192-013395_0_2_0_2_70_000_200.png,85,671,227,470,2482
K-002483-005094-006192-013395_0_2_0_2_75_000_200.png,625,101,227,470,2482
K-002483-005094-006192-013395_0_2_0_2_90_000_200.png,638,63,217,490,2482
K-002483-005094-006192-013395_0_2_0_2_70_000_200.png,515,153,286,289,5093
K-002483-005094-006192-013395_0_2_0_2_75_000_200.png,135,843,286,289,5093
K-002483-005094-006192-013395_0_2_0_2_90_000_200.png,135,830,277,280,5093
K-002483-005094-006192-013395_0_2_0_2_70_000_200.png,553,519,270,527,6191
K-002483-005094-006192-013395_0_2_0_2_75_000_200.png,111,197,275,521,6191
K-002483-005094-006192-013395_0_2_0_2_90_000_200.png,111,157,275,531,6191
K-002483-005094-006192-013395_0_2_0_2_70_000_200.png,79,81,235,487,13394
K-002483-005094-006192-013395_0_2_0_2_75_000_200.png,640,676,245,516,13394
K-002483-005094-006192-013395_0_2_0_2_90_000_200.png,630,686,245,496,13394
K-002483-005094-006192-022362_0_2_0_2_70_000_200.png,89,643,197,486,2482
K-002483-005094-006192-022362_0_2_0_2_75_000_200.png,639,123,197,466,2482
K-002483-005094-006192-022362_0_2_0_2_90_000_200.png,649,83,197,486,2482
K-002483-005094-006192-022362_0_2_0_2_70_000_200.png,524,150,269,265,5093
K-002483-005094-006192-022362_0_2_0_2_75_000_200.png,137,857,286,292,5093
K-002483-005094-006192-022362_0_2_0_2_90_000_200.png,137,857,286,292,5093
K-002483-005094-006192-022362_0_2_0_2_70_000_200.png,523,543,280,527,6191
K-002483-005094-006192-022362_0_2_0_2_75_000_200.png,143,163,280,527,6191
K-002483-005094-006192-022362_0_2_0_2_90_000_200.png,134,135,289,518,6191
K-002483-005094-006192-022362_0_2_0_2_70_000_200.png,80,69,253,401,22361
K-002483-005094-006192-022362_0_2_0_2_75_000_200.png,621,779,253,430,22361
K-002483-005094-006192-022362_0_2_0_2_90_000_200.png,605,780,256,406,22361
K-002483-005094-012081-012778_0_2_0_2_70_000_200.png,58,695,253,479,2482
K-002483-005094-012081-012778_0_2_0_2_75_000_200.png,624,70,221,466,2482
K-002483-005094-012081-012778_0_2_0_2_90_000_200.png,626,34,250,473,2482
K-002483-005094-012081-012778_0_2_0_2_70_000_200.png,551,190,271,268,5093
K-002483-005094-012081-012778_0_2_0_2_75_000_200.png,109,810,283,288,5093
K-002483-005094-012081-012778_0_2_0_2_90_000_200.png,104,799,279,279,5093
K-002483-005094-012081-012778_0_2_0_2_70_000_200.png,74,129,223,429,12080
K-002483-005094-012081-012778_0_2_0_2_75_000_200.png,649,704,233,445,12080
K-002483-005094-012081-012778_0_2_0_2_90_000_200.png,641,688,235,454,12080
K-002483-005094-012081-012778_0_2_0_2_70_000_200.png,510,644,440,445,12777
K-002483-005094-012081-012778_0_2_0_2_75_000_200.png,30,174,400,425,12777
K-002483-005094-012081-012778_0_2_0_2_90_000_200.png,21,122,411,437,12777
K-002483-005094-012081-022627_0_2_0_2_70_000_200.png,58,695,251,472,2482
K-002483-005094-012081-022627_0_2_0_2_75_000_200.png,628,75,241,462,2482
K-002483-005094-012081-022627_0_2_0_2_90_000_200.png,628,35,251,472,2482
K-002483-005094-012081-022627_0_2_0_2_70_000_200.png,548,178,280,280,5093
K-002483-005094-012081-022627_0_2_0_2_75_000_200.png,108,810,286,288,5093
K-002483-005094-012081-022627_0_2_0_2_90_000_200.png,100,800,286,288,5093
K-002483-005094-012081-022627_0_2_0_2_70_000_200.png,73,129,224,430,12080
K-002483-005094-012081-022627_0_2_0_2_75_000_200.png,649,692,246,475,12080
K-002483-005094-012081-022627_0_2_0_2_90_000_200.png,642,687,233,453,12080
K-002483-005094-012081-022627_0_2_0_2_70_000_200.png,547,576,318,479,22626
K-002483-005094-012081-022627_0_2_0_2_75_000_200.png,72,188,322,477,22626
K-002483-005094-012081-022627_0_2_0_2_90_000_200.png,97,166,300,470,22626
K-002483-005094-012081-023223_0_2_0_2_70_000_200.png,60,695,245,480,2482
K-002483-005094-012081-023223_0_2_0_2_75_000_200.png,626,68,217,468,2482
K-002483-005094-012081-023223_0_2_0_2_90_000_200.png,634,50,230,464,2482
K-002483-005094-012081-023223_0_2_0_2_70_000_200.png,548,181,286,287,5093
K-002483-005094-012081-023223_0_2_0_2_75_000_200.png,108,811,286,287,5093
K-002483-005094-012081-023223_0_2_0_2_90_000_200.png,104,799,279,278,5093
K-002483-005094-012081-023223_0_2_0_2_70_000_200.png,72,127,226,430,12080
K-002483-005094-012081-023223_0_2_0_2_75_000_200.png,650,693,246,471,12080
K-002483-005094-012081-023223_0_2_0_2_90_000_200.png,643,688,232,454,12080
K-002483-005094-012081-023223_0_2_0_2_70_000_200.png,540,593,304,503,23222
K-002483-005094-012081-023223_0_2_0_2_75_000_200.png,97,143,302,502,23222
K-002483-005094-012081-023223_0_2_0_2_90_000_200.png,98,112,300,500,23222
K-002483-005094-012778-013395_0_2_0_2_70_000_200.png,76,664,226,477,2482
K-002483-005094-012778-013395_0_2_0_2_75_000_200.png,626,94,226,477,2482
K-002483-005094-012778-013395_0_2_0_2_90_000_200.png,639,65,216,488,2482
K-002483-005094-012778-013395_0_2_0_2_70_000_200.png,525,164,269,265,5093
K-002483-005094-012778-013395_0_2_0_2_75_000_200.png,135,838,277,281,5093
K-002483-005094-012778-013395_0_2_0_2_90_000_200.png,135,828,277,281,5093
K-002483-005094-012778-013395_0_2_0_2_70_000_200.png,551,597,281,525,12777
K-002483-005094-012778-013395_0_2_0_2_75_000_200.png,101,115,296,530,12777
K-002483-005094-012778-013395_0_2_0_2_90_000_200.png,121,95,266,500,12777
K-002483-005094-012778-013395_0_2_0_2_70_000_200.png,78,79,235,489,13394
K-002483-005094-012778-013395_0_2_0_2_75_000_200.png,641,676,243,515,13394
K-002483-005094-012778-013395_0_2_0_2_90_000_200.png,633,676,230,497,13394
K-002483-005094-012778-022362_0_2_0_2_70_000_200.png,83,643,201,493,2482
K-002483-005094-012778-022362_0_2_0_2_75_000_200.png,644,119,198,471,2482
K-002483-005094-012778-022362_0_2_0_2_90_000_200.png,649,86,196,481,2482
K-002483-005094-012778-022362_0_2_0_2_70_000_200.png,524,150,267,265,5093
K-002483-005094-012778-022362_0_2_0_2_75_000_200.png,136,856,285,292,5093
K-002483-005094-012778-022362_0_2_0_2_90_000_200.png,137,847,277,273,5093
K-002483-005094-012778-022362_0_2_0_2_70_000_200.png,563,578,284,530,12777
K-002483-005094-012778-022362_0_2_0_2_75_000_200.png,113,178,254,480,12777
K-002483-005094-012778-022362_0_2_0_2_90_000_200.png,84,114,294,510,12777
K-002483-005094-012778-022362_0_2_0_2_70_000_200.png,80,69,255,399,22361
K-002483-005094-012778-022362_0_2_0_2_75_000_200.png,618,789,255,410,22361
K-002483-005094-012778-022362_0_2_0_2_90_000_200.png,604,780,257,406,22361
K-002483-005094-013395-019552_0_2_0_2_70_000_200.png,68,662,228,492,2482
K-002483-005094-013395-019552_0_2_0_2_75_000_200.png,626,101,225,470,2482
K-002483-005094-013395-019552_0_2_0_2_90_000_200.png,638,62,218,492,2482
K-002483-005094-013395-019552_0_2_0_2_70_000_200.png,525,163,268,266,5093
K-002483-005094-013395-019552_0_2_0_2_75_000_200.png,135,844,285,287,5093
K-002483-005094-013395-019552_0_2_0_2_90_000_200.png,135,829,277,281,5093
K-002483-005094-013395-019552_0_2_0_2_70_000_200.png,80,80,232,487,13394
K-002483-005094-013395-019552_0_2_0_2_75_000_200.png,640,675,246,516,13394
K-002483-005094-013395-019552_0_2_0_2_90_000_200.png,633,676,231,498,13394
K-002483-005094-013395-019552_0_2_0_2_70_000_200.png,508,598,325,481,19551
K-002483-005094-013395-019552_0_2_0_2_75_000_200.png,110,150,323,493,19551
K-002483-005094-013395-019552_0_2_0_2_90_000_200.png,105,124,327,487,19551
K-002483-005094-013395-022627_0_2_0_2_70_000_200.png,74,665,220,485,2482
K-002483-005094-013395-022627_0_2_0_2_75_000_200.png,626,87,229,486,2482
K-002483-005094-013395-022627_0_2_0_2_90_000_200.png,638,65,220,485,2482
K-002483-005094-013395-022627_0_2_0_2_70_000_200.png,526,163,270,266,5093
K-002483-005094-013395-022627_0_2_0_2_75_000_200.png,128,843,286,286,5093
K-002483-005094-013395-022627_0_2_0_2_90_000_200.png,134,828,279,281,5093
K-002483-005094-013395-022627_0_2_0_2_70_000_200.png,76,100,231,475,13394
K-002483-005094-013395-022627_0_2_0_2_75_000_200.png,639,675,242,520,13394
K-002483-005094-013395-022627_0_2_0_2_90_000_200.png,631,675,231,500,13394
K-002483-005094-013395-022627_0_2_0_2_70_000_200.png,553,632,310,494,22626
K-002483-005094-013395-022627_0_2_0_2_75_000_200.png,80,93,302,511,22626
K-002483-005094-013395-022627_0_2_0_2_90_000_200.png,71,75,310,493,22626
K-002483-005094-013395-023223_0_2_0_2_70_000_200.png,77,669,219,486,2482
K-002483-005094-013395-023223_0_2_0_2_75_000_200.png,623,95,232,472,2482
K-002483-005094-013395-023223_0_2_0_2_90_000_200.png,637,61,223,483,2482
K-002483-005094-013395-023223_0_2_0_2_70_000_200.png,510,162,272,262,5093
K-002483-005094-013395-023223_0_2_0_2_75_000_200.png,150,847,284,286,5093
K-002483-005094-013395-023223_0_2_0_2_90_000_200.png,144,837,284,286,5093
K-002483-005094-013395-023223_0_2_0_2_70_000_200.png,534,619,256,500,13394
K-002483-005094-013395-023223_0_2_0_2_75_000_200.png,654,669,246,515,13394
K-002483-005094-013395-023223_0_2_0_2_90_000_200.png,644,679,246,505,13394
K-002483-005094-013395-023223_0_2_0_2_70_000_200.png,72,100,229,475,23222
K-002483-005094-013395-023223_0_2_0_2_75_000_200.png,122,118,309,515,23222
K-002483-005094-013395-023223_0_2_0_2_90_000_200.png,125,93,309,505,23222
K-002483-005094-019552-022362_0_2_0_2_70_000_200.png,83,642,197,492,2482
K-002483-005094-019552-022362_0_2_0_2_75_000_200.png,643,142,197,446,2482
K-002483-005094-019552-022362_0_2_0_2_90_000_200.png,650,83,198,486,2482
K-002483-005094-019552-022362_0_2_0_2_70_000_200.png,523,150,268,264,5093
K-002483-005094-019552-022362_0_2_0_2_75_000_200.png,134,856,288,284,5093
K-002483-005094-019552-022362_0_2_0_2_90_000_200.png,139,848,278,275,5093
K-002483-005094-019552-022362_0_2_0_2_70_000_200.png,506,579,325,479,19551
K-002483-005094-019552-022362_0_2_0_2_75_000_200.png,114,209,305,459,19551
K-002483-005094-019552-022362_0_2_0_2_90_000_200.png,110,147,322,484,19551
K-002483-005094-019552-022362_0_2_0_2_70_000_200.png,81,74,252,396,22361
K-002483-005094-019552-022362_0_2_0_2_75_000_200.png,622,780,253,427,22361
K-002483-005094-019552-022362_0_2_0_2_90_000_200.png,607,780,256,407,22361
K-002483-005094-022362-022627_0_2_0_2_70_000_200.png,83,642,199,492,2482
K-002483-005094-022362-022627_0_2_0_2_75_000_200.png,644,117,199,474,2482
K-002483-005094-022362-022627_0_2_0_2_90_000_200.png,643,102,199,492,2482
K-002483-005094-022362-022627_0_2_0_2_70_000_200.png,523,150,268,265,5093
K-002483-005094-022362-022627_0_2_0_2_75_000_200.png,139,857,286,291,5093
K-002483-005094-022362-022627_0_2_0_2_90_000_200.png,128,846,280,280,5093
K-002483-005094-022362-022627_0_2_0_2_70_000_200.png,82,75,251,394,22361
K-002483-005094-022362-022627_0_2_0_2_75_000_200.png,623,779,253,430,22361
