images_file_name,annotations_bbox_x,annotations_bbox_y,annotations_bbox_w,annotations_bbox_h,categories_id
K-002483-003743-005886-012778_0_2_0_2_70_000_200.png,99,65,243,481,5885
K-002483-003743-005886-012778_0_2_0_2_70_000_200.png,471,654,404,467,12777
K-002483-003743-005886-022627_0_2_0_2_90_000_200.png,615,78,273,456,2482
K-002483-003743-005886-022627_0_2_0_2_90_000_200.png,75,801,328,319,3742
K-002483-003743-005886-022627_0_2_0_2_90_000_200.png,599,697,243,497,5885
K-002483-003743-005886-022627_0_2_0_2_90_000_200.png,70,61,336,483,22626
K-002483-003743-005886-023223_0_2_0_2_90_000_200.png,617,78,273,455,2482
K-002483-003743-005886-023223_0_2_0_2_90_000_200.png,75,801,328,319,3742
K-002483-003743-005886-023223_0_2_0_2_90_000_200.png,598,698,244,495,5885
K-002483-003743-005886-023223_0_2_0_2_90_000_200.png,47,93,399,443,23222
K-002483-003743-006192-013395_0_2_0_2_75_000_200.png,654,108,227,473,2482
K-002483-003743-006192-013395_0_2_0_2_90_000_200.png,664,74,218,487,2482
K-002483-003743-006192-013395_0_2_0_2_75_000_200.png,129,845,334,334,3742
K-002483-003743-006192-013395_0_2_0_2_90_000_200.png,127,834,323,323,3742
K-002483-003743-006192-013395_0_2_0_2_75_000_200.png,143,53,294,582,6191
K-002483-003743-006192-013395_0_2_0_2_90_000_200.png,159,58,276,533,6191
K-002483-003743-006192-013395_0_2_0_2_75_000_200.png,644,673,250,514,13394
K-002483-003743-006192-013395_0_2_0_2_90_000_200.png,636,676,236,491,13394
K-002483-003743-012081-012778_0_2_0_2_75_000_200.png,586,99,234,477,2482
K-002483-003743-012081-012778_0_2_0_2_75_000_200.png,119,796,330,329,3742
K-002483-003743-012081-012778_0_2_0_2_75_000_200.png,606,713,245,470,12080
K-002483-003743-012081-012778_0_2_0_2_75_000_200.png,109,129,305,540,12777
K-002483-003743-012778-013395_0_2_0_2_75_000_200.png,656,108,226,473,2482
K-002483-003743-012778-013395_0_2_0_2_75_000_200.png,129,844,333,334,3742
K-002483-003743-012778-013395_0_2_0_2_75_000_200.png,127,91,313,542,12777
K-002483-003743-012778-013395_0_2_0_2_75_000_200.png,643,672,251,515,13394
K-002483-003743-019552-022362_0_2_0_2_90_000_200.png,639,62,196,486,2482
K-002483-003743-019552-022362_0_2_0_2_90_000_200.png,122,826,322,322,3742
K-002483-003743-019552-022362_0_2_0_2_90_000_200.png,117,117,322,493,19551
K-002483-003743-019552-022362_0_2_0_2_90_000_200.png,599,734,266,405,22361
K-002483-003743-022362-022627_0_2_0_2_70_000_200.png,91,659,211,496,2482
K-002483-003743-022362-022627_0_2_0_2_90_000_200.png,638,62,199,486,2482
K-002483-003743-022362-022627_0_2_0_2_70_000_200.png,490,127,312,301,3742
K-002483-003743-022362-022627_0_2_0_2_90_000_200.png,122,826,323,324,3742
K-002483-003743-022362-022627_0_2_0_2_70_000_200.png,82,118,259,389,22361
K-002483-003743-022362-022627_0_2_0_2_90_000_200.png,598,734,265,406,22361
K-002483-003743-022362-022627_0_2_0_2_70_000_200.png,520,596,311,485,22626
K-002483-003743-022362-022627_0_2_0_2_90_000_200.png,106,126,308,487,22626
K-002483-003743-022362-023223_0_2_0_2_90_000_200.png,640,62,196,487,2482
K-002483-003743-022362-023223_0_2_0_2_90_000_200.png,122,826,323,324,3742
K-002483-003743-022362-023223_0_2_0_2_90_000_200.png,599,734,265,406,22361
K-002483-003743-022362-023223_0_2_0_2_90_000_200.png,136,120,294,500,23222
K-002483-004378-005094-012778_0_2_0_2_90_000_200.png,620,52,220,478,2482
K-002483-004378-005094-012778_0_2_0_2_90_000_200.png,594,702,214,453,4377
K-002483-004378-005094-012778_0_2_0_2_90_000_200.png,105,798,279,278,5093
K-002483-004378-005094-012778_0_2_0_2_90_000_200.png,100,37,303,518,12777
K-002483-004378-005094-019552_0_2_0_2_75_000_200.png,609,85,212,475,2482
K-002483-004378-005094-019552_0_2_0_2_75_000_200.png,600,700,220,472,4377
K-002483-004378-005094-019552_0_2_0_2_75_000_200.png,108,813,285,284,5093
K-002483-004378-005094-019552_0_2_0_2_75_000_200.png,111,187,318,488,19551
K-002483-004378-005094-023223_0_2_0_2_75_000_200.png,613,75,211,486,2482
K-002483-004378-005094-023223_0_2_0_2_75_000_200.png,600,702,222,471,4377
K-002483-004378-005094-023223_0_2_0_2_75_000_200.png,108,812,283,284,5093
K-002483-004378-005094-023223_0_2_0_2_75_000_200.png,82,111,375,466,23222
K-002483-004378-006192-025438_0_2_0_2_75_000_200.png,600,104,249,459,2482
K-002483-004378-006192-025438_0_2_0_2_75_000_200.png,656,703,216,477,4377
K-002483-004378-006192-025438_0_2_0_2_75_000_200.png,99,164,279,530,6191
K-002483-004378-006192-025438_0_2_0_2_75_000_200.png,111,842,262,266,25437
K-002483-004378-012778-025438_0_2_0_2_70_000_200.png,86,677,241,467,2482
K-002483-004378-012778-025438_0_2_0_2_70_000_200.png,80,100,218,440,4377
K-002483-004378-012778-025438_0_2_0_2_70_000_200.png,538,624,335,504,12777
K-002483-004378-012778-025438_0_2_0_2_70_000_200.png,571,186,245,257,25437
K-002483-004378-019552-025438_0_2_0_2_70_000_200.png,85,676,240,468,2482
K-002483-004378-019552-025438_0_2_0_2_90_000_200.png,618,62,233,475,2482
K-002483-004378-019552-025438_0_2_0_2_70_000_200.png,80,102,220,438,4377
K-002483-004378-019552-025438_0_2_0_2_90_000_200.png,639,703,227,459,4377
K-002483-004378-019552-025438_0_2_0_2_70_000_200.png,514,546,311,497,19551
K-002483-004378-019552-025438_0_2_0_2_90_000_200.png,117,164,310,493,19551
K-002483-004378-019552-025438_0_2_0_2_70_000_200.png,570,186,246,258,25437
K-002483-004378-019552-025438_0_2_0_2_90_000_200.png,110,828,256,254,25437
K-002483-004378-023223-025438_0_2_0_2_75_000_200.png,602,101,247,461,2482
K-002483-004378-023223-025438_0_2_0_2_75_000_200.png,653,702,222,478,4377
K-002483-004378-023223-025438_0_2_0_2_75_000_200.png,77,202,297,497,23222
K-002483-004378-023223-025438_0_2_0_2_75_000_200.png,112,842,261,268,25437
K-002483-005094-005886-019552_0_2_0_2_90_000_200.png,622,52,248,470,2482
K-002483-005094-005886-019552_0_2_0_2_90_000_200.png,110,807,278,275,5093
K-002483-005094-005886-019552_0_2_0_2_90_000_200.png,597,684,236,490,5885
K-002483-005094-005886-019552_0_2_0_2_90_000_200.png,134,79,344,486,19551
K-002483-005094-005886-022627_0_2_0_2_75_000_200.png,608,87,262,457,2482
K-002483-005094-005886-022627_0_2_0_2_75_000_200.png,112,818,283,282,5093
K-002483-005094-005886-022627_0_2_0_2_75_000_200.png,603,685,248,506,5885
K-002483-005094-005886-022627_0_2_0_2_75_000_200.png,77,93,314,481,22626
K-002483-005094-012081-012778_0_2_0_2_70_000_200.png,58,695,253,479,2482
K-002483-005094-012081-012778_0_2_0_2_90_000_200.png,626,34,250,473,2482
K-002483-005094-012081-012778_0_2_0_2_70_000_200.png,551,190,271,268,5093
K-002483-005094-012081-012778_0_2_0_2_90_000_200.png,104,799,279,279,5093
K-002483-005094-012081-012778_0_2_0_2_70_000_200.png,74,129,223,429,12080
K-002483-005094-012081-012778_0_2_0_2_90_000_200.png,641,688,235,454,12080
K-002483-005094-012081-012778_0_2_0_2_70_000_200.png,510,644,440,445,12777
K-002483-005094-012081-012778_0_2_0_2_90_000_200.png,21,122,411,437,12777
K-002483-005094-012081-023223_0_2_0_2_75_000_200.png,626,68,217,468,2482
K-002483-005094-012081-023223_0_2_0_2_75_000_200.png,108,811,286,287,5093
K-002483-005094-012081-023223_0_2_0_2_75_000_200.png,650,693,246,471,12080
K-002483-005094-012081-023223_0_2_0_2_75_000_200.png,97,143,302,502,23222
K-002483-005094-012778-022362_0_2_0_2_70_000_200.png,83,643,201,493,2482
K-002483-005094-012778-022362_0_2_0_2_90_000_200.png,649,86,196,481,2482
K-002483-005094-012778-022362_0_2_0_2_70_000_200.png,524,150,267,265,5093
K-002483-005094-012778-022362_0_2_0_2_90_000_200.png,137,847,277,273,5093
K-002483-005094-012778-022362_0_2_0_2_70_000_200.png,563,578,284,530,12777
K-002483-005094-012778-022362_0_2_0_2_90_000_200.png,84,114,294,510,12777
K-002483-005094-012778-022362_0_2_0_2_70_000_200.png,80,69,255,399,22361
K-002483-005094-012778-022362_0_2_0_2_90_000_200.png,604,780,257,406,22361
K-002483-005094-013395-019552_0_2_0_2_75_000_200.png,626,101,225,470,2482
K-002483-005094-013395-019552_0_2_0_2_75_000_200.png,135,844,285,287,5093
K-002483-005094-013395-019552_0_2_0_2_75_000_200.png,640,675,246,516,13394
K-002483-005094-013395-019552_0_2_0_2_75_000_200.png,110,150,323,493,19551
K-002483-005094-013395-022627_0_2_0_2_90_000_200.png,638,65,220,485,2482
K-002483-005094-013395-022627_0_2_0_2_90_000_200.png,134,828,279,281,5093
K-002483-005094-013395-022627_0_2_0_2_90_000_200.png,631,675,231,500,13394
K-002483-005094-013395-022627_0_2_0_2_90_000_200.png,71,75,310,493,22626
K-002483-005094-013395-023223_0_2_0_2_75_000_200.png,623,95,232,472,2482
K-002483-005094-013395-023223_0_2_0_2_75_000_200.png,150,847,284,286,5093
K-002483-005094-013395-023223_0_2_0_2_75_000_200.png,654,669,246,515,13394
K-002483-005094-013395-023223_0_2_0_2_75_000_200.png,122,118,309,515,23222
K-002483-005094-019552-022362_0_2_0_2_70_000_200.png,83,642,197,492,2482
K-002483-005094-019552-022362_0_2_0_2_90_000_200.png,650,83,198,486,2482
K-002483-005094-019552-022362_0_2_0_2_70_000_200.png,523,150,268,264,5093
K-002483-005094-019552-022362_0_2_0_2_90_000_200.png,139,848,278,275,5093
K-002483-005094-019552-022362_0_2_0_2_70_000_200.png,506,579,325,479,19551
K-002483-005094-019552-022362_0_2_0_2_90_000_200.png,110,147,322,484,19551
K-002483-005094-019552-022362_0_2_0_2_70_000_200.png,81,74,252,396,22361
K-002483-005094-019552-022362_0_2_0_2_90_000_200.png,607,780,256,407,22361
K-002483-005094-022362-022627_0_2_0_2_70_000_200.png,83,642,199,492,2482
K-002483-005094-022362-022627_0_2_0_2_75_000_200.png,644,117,199,474,2482
K-002483-005094-022362-022627_0_2_0_2_70_000_200.png,523,150,268,265,5093
K-002483-005094-022362-022627_0_2_0_2_75_000_200.png,139,857,286,291,5093
K-002483-005094-022362-022627_0_2_0_2_70_000_200.png,82,75,251,394,22361
K-002483-005094-022362-022627_0_2_0_2_75_000_200.png,623,779,253,430,22361
K-002483-005094-022362-022627_0_2_0_2_70_000_200.png,513,563,337,470,22626
K-002483-005094-022362-022627_0_2_0_2_75_000_200.png,98,200,332,479,22626
K-002483-005094-022362-023223_0_2_0_2_75_000_200.png,646,120,194,471,2482
K-002483-005094-022362-023223_0_2_0_2_75_000_200.png,137,856,286,293,5093
K-002483-005094-022362-023223_0_2_0_2_75_000_200.png,622,779,254,428,22361
K-002483-005094-022362-023223_0_2_0_2_75_000_200.png,91,93,296,511,23222
K-002483-005886-006192-025438_0_2_0_2_90_000_200.png,667,71,201,474,2482
K-002483-005886-006192-025438_0_2_0_2_90_000_200.png,600,685,229,486,5885
K-002483-005886-006192-025438_0_2_0_2_90_000_200.png,101,85,364,474,6191
K-002483-005886-006192-025438_0_2_0_2_90_000_200.png,131,841,255,255,25437
K-002483-005886-012778-025438_0_2_0_2_75_000_200.png,652,102,210,470,2482
K-002483-005886-012778-025438_0_2_0_2_75_000_200.png,610,683,236,509,5885
K-002483-005886-012778-025438_0_2_0_2_75_000_200.png,89,133,319,516,12777
K-002483-005886-012778-025438_0_2_0_2_75_000_200.png,133,855,263,266,25437
K-002483-005886-019552-025438_0_2_0_2_75_000_200.png,657,104,203,466,2482
K-002483-005886-019552-025438_0_2_0_2_90_000_200.png,667,64,196,482,2482
K-002483-005886-019552-025438_0_2_0_2_75_000_200.png,605,679,248,505,5885
K-002483-005886-019552-025438_0_2_0_2_90_000_200.png,598,682,235,483,5885
K-002483-005886-019552-025438_0_2_0_2_75_000_200.png,131,68,311,513,19551
K-002483-005886-019552-025438_0_2_0_2_90_000_200.png,128,47,321,494,19551
K-002483-005886-019552-025438_0_2_0_2_75_000_200.png,137,850,261,268,25437
K-002483-005886-019552-025438_0_2_0_2_90_000_200.png,136,838,254,254,25437
K-002483-005886-022627-025438_0_2_0_2_70_000_200.png,69,662,209,492,2482
K-002483-005886-022627-025438_0_2_0_2_70_000_200.png,117,79,234,485,5885
K-002483-005886-022627-025438_0_2_0_2_70_000_200.png,519,712,320,493,22626
K-002483-005886-022627-025438_0_2_0_2_70_000_200.png,549,183,247,251,25437
K-002483-005886-023223-025438_0_2_0_2_90_000_200.png,664,62,199,483,2482
K-002483-005886-023223-025438_0_2_0_2_90_000_200.png,594,681,234,490,5885
K-002483-005886-023223-025438_0_2_0_2_90_000_200.png,138,97,294,504,23222
K-002483-005886-023223-025438_0_2_0_2_90_000_200.png,127,836,259,254,25437
K-002483-006192-012081-025438_0_2_0_2_70_000_200.png,71,650,300,453,2482
K-002483-006192-012081-025438_0_2_0_2_75_000_200.png,565,149,305,440,2482
K-002483-006192-012081-025438_0_2_0_2_70_000_200.png,556,656,298,535,6191
K-002483-006192-012081-025438_0_2_0_2_75_000_200.png,104,39,291,531,6191
K-002483-006192-012081-025438_0_2_0_2_70_000_200.png,69,116,226,426,12080
K-002483-006192-012081-025438_0_2_0_2_75_000_200.png,652,709,250,468,12080
K-002483-006192-012081-025438_0_2_0_2_70_000_200.png,561,195,246,254,25437
K-002483-006192-012081-025438_0_2_0_2_75_000_200.png,120,831,261,267,25437
K-002483-006192-013395-025438_0_2_0_2_75_000_200.png,598,88,207,467,2482
K-002483-006192-013395-025438_0_2_0_2_75_000_200.png,101,84,299,559,6191
K-002483-006192-013395-025438_0_2_0_2_75_000_200.png,602,709,233,519,13394
K-002483-006192-013395-025438_0_2_0_2_75_000_200.png,125,824,261,268,25437
K-002483-012081-012778-025438_0_2_0_2_70_000_200.png,70,651,303,451,2482
K-002483-012081-012778-025438_0_2_0_2_75_000_200.png,566,153,301,436,2482
K-002483-012081-012778-025438_0_2_0_2_90_000_200.png,578,122,289,443,2482
K-002483-012081-012778-025438_0_2_0_2_70_000_200.png,69,117,226,427,12080
K-002483-012081-012778-025438_0_2_0_2_75_000_200.png,654,710,250,466,12080
K-002483-012081-012778-025438_0_2_0_2_90_000_200.png,642,705,245,447,12080
K-002483-012081-012778-025438_0_2_0_2_70_000_200.png,543,641,325,512,12777
K-002483-012081-012778-025438_0_2_0_2_75_000_200.png,98,88,306,508,12777
K-002483-012081-012778-025438_0_2_0_2_90_000_200.png,88,48,317,508,12777
K-002483-012081-012778-025438_0_2_0_2_70_000_200.png,562,194,244,255,25437
K-002483-012081-012778-025438_0_2_0_2_75_000_200.png,120,831,260,268,25437
K-002483-012081-012778-025438_0_2_0_2_90_000_200.png,120,821,254,253,25437
K-002483-012081-019552-025438_0_2_0_2_70_000_200.png,69,651,301,452,2482
K-002483-012081-019552-025438_0_2_0_2_90_000_200.png,578,122,291,442,2482
K-002483-012081-019552-025438_0_2_0_2_70_000_200.png,67,121,227,423,12080
K-002483-012081-019552-025438_0_2_0_2_90_000_200.png,644,705,245,446,12080
K-002483-012081-019552-025438_0_2_0_2_70_000_200.png,531,673,357,473,19551
K-002483-012081-019552-025438_0_2_0_2_90_000_200.png,66,60,349,465,19551
K-002483-012081-019552-025438_0_2_0_2_70_000_200.png,557,193,245,254,25437
K-002483-012081-019552-025438_0_2_0_2_90_000_200.png,123,822,254,253,25437
K-002483-012081-022627-025438_0_2_0_2_75_000_200.png,568,155,298,433,2482
K-002483-012081-022627-025438_0_2_0_2_75_000_200.png,657,707,252,467,12080
K-002483-012081-022627-025438_0_2_0_2_75_000_200.png,29,184,468,279,22626
K-002483-012081-022627-025438_0_2_0_2_75_000_200.png,123,832,263,269,25437
K-002483-012778-013395-025438_0_2_0_2_70_000_200.png,107,678,226,494,2482
K-002483-012778-013395-025438_0_2_0_2_70_000_200.png,543,616,279,526,12777
K-002483-012778-013395-025438_0_2_0_2_70_000_200.png,109,44,245,492,13394
K-002483-012778-013395-025438_0_2_0_2_70_000_200.png,553,203,248,253,25437
K-002483-012778-022362-025438_0_2_0_2_75_000_200.png,599,121,230,460,2482
K-002483-012778-022362-025438_0_2_0_2_75_000_200.png,105,73,291,539,12777
K-002483-012778-022362-025438_0_2_0_2_75_000_200.png,598,744,257,425,22361
K-002483-012778-022362-025438_0_2_0_2_75_000_200.png,146,856,260,268,25437
K-002483-013395-019552-025438_0_2_0_2_70_000_200.png,106,676,228,496,2482
K-002483-013395-019552-025438_0_2_0_2_70_000_200.png,111,47,244,487,13394
K-002483-013395-019552-025438_0_2_0_2_70_000_200.png,538,606,309,493,19551
K-002483-013395-019552-025438_0_2_0_2_70_000_200.png,554,204,247,253,25437
K-002483-013395-022627-025438_0_2_0_2_90_000_200.png,607,42,203,490,2482
K-002483-013395-022627-025438_0_2_0_2_90_000_200.png,591,713,236,494,13394
K-002483-013395-022627-025438_0_2_0_2_90_000_200.png,59,84,354,473,22626
K-002483-013395-022627-025438_0_2_0_2_90_000_200.png,122,809,255,257,25437
K-002483-013395-023223-025438_0_2_0_2_70_000_200.png,112,677,215,498,2482
K-002483-013395-023223-025438_0_2_0_2_90_000_200.png,612,42,199,490,2482
K-002483-013395-023223-025438_0_2_0_2_70_000_200.png,110,48,247,488,13394
K-002483-013395-023223-025438_0_2_0_2_90_000_200.png,590,711,236,502,13394
K-002483-013395-023223-025438_0_2_0_2_70_000_200.png,571,621,284,513,23222
K-002483-013395-023223-025438_0_2_0_2_90_000_200.png,70,70,298,508,23222
K-002483-013395-023223-025438_0_2_0_2_70_000_200.png,556,205,247,252,25437
K-002483-013395-023223-025438_0_2_0_2_90_000_200.png,121,809,256,257,25437
K-002483-019552-022362-025438_0_2_0_2_75_000_200.png,600,120,224,460,2482
K-002483-019552-022362-025438_0_2_0_2_75_000_200.png,98,131,361,449,19551
K-002483-019552-022362-025438_0_2_0_2_75_000_200.png,598,744,257,423,22361
K-002483-019552-022362-025438_0_2_0_2_75_000_200.png,146,855,261,270,25437
K-002483-022362-022627-025438_0_2_0_2_70_000_200.png,105,649,227,486,2482
K-002483-022362-022627-025438_0_2_0_2_70_000_200.png,91,104,257,396,22361
K-002483-022362-022627-025438_0_2_0_2_70_000_200.png,468,614,372,458,22626
K-002483-022362-022627-025438_0_2_0_2_70_000_200.png,524,159,246,252,25437
K-002483-022362-023223-025438_0_2_0_2_90_000_200.png,599,82,219,479,2482
K-002483-022362-023223-025438_0_2_0_2_90_000_200.png,597,742,255,409,22361
K-002483-022362-023223-025438_0_2_0_2_90_000_200.png,112,89,305,495,23222
K-002483-022362-023223-025438_0_2_0_2_90_000_200.png,153,860,257,256,25437
K-003351-003832-016232_0_2_0_2_90_000_200.png,382,231,182,181,3350
K-003351-003832-016232_0_2_0_2_90_000_200.png,151,677,396,353,3831
K-003351-003832-016232_0_2_0_2_90_000_200.png,656,839,191,188,16231
K-003351-003832-016262_0_2_0_2_70_000_200.png,416,878,190,195,3350
K-003351-003832-016262_0_2_0_2_75_000_200.png,335,161,182,188,3350
K-003351-003832-016262_0_2_0_2_90_000_200.png,377,219,183,181,3350
K-003351-003832-016262_0_2_0_2_70_000_200.png,644,177,283,425,3831
K-003351-003832-016262_0_2_0_2_75_000_200.png,2,597,288,441,3831
K-003351-003832-016262_0_2_0_2_90_000_200.png,47,695,280,430,3831
K-003351-003832-016262_0_2_0_2_70_000_200.png,153,263,246,235,16261
K-003351-003832-016262_0_2_0_2_75_000_200.png,542,732,251,243,16261
K-003351-003832-016262_0_2_0_2_90_000_200.png,585,825,245,238,16261
K-003351-003832-016688_0_2_0_2_70_000_200.png,444,867,191,193,3350
K-003351-003832-016688_0_2_0_2_70_000_200.png,78,280,380,368,3831
K-003351-003832-016688_0_2_0_2_70_000_200.png,481,119,418,527,16687
K-003351-003832-020238_0_2_0_2_90_000_200.png,383,182,184,181,3350
K-003351-003832-020238_0_2_0_2_90_000_200.png,87,678,405,337,3831
K-003351-003832-020238_0_2_0_2_90_000_200.png,657,800,232,225,20237
K-003351-003832-021325_0_2_0_2_70_000_200.png,407,891,189,190,3350
K-003351-003832-021325_0_2_0_2_75_000_200.png,345,150,180,189,3350
K-003351-003832-021325_0_2_0_2_70_000_200.png,510,231,275,423,3831
K-003351-003832-021325_0_2_0_2_75_000_200.png,145,544,284,438,3831
K-003351-003832-021325_0_2_0_2_70_000_200.png,133,288,168,227,21324
K-003351-003832-021325_0_2_0_2_75_000_200.png,646,709,164,237,21324
K-003351-003832-022074_0_2_0_2_70_000_200.png,422,887,192,191,3350
K-003351-003832-022074_0_2_0_2_75_000_200.png,326,138,185,192,3350
K-003351-003832-022074_0_2_0_2_90_000_200.png,365,198,187,184,3350
K-003351-003832-022074_0_2_0_2_70_000_200.png,565,192,281,426,3831
K-003351-003832-022074_0_2_0_2_75_000_200.png,80,566,285,443,3831
K-003351-003832-022074_0_2_0_2_90_000_200.png,128,668,276,433,3831
K-003351-003832-022074_0_2_0_2_70_000_200.png,134,276,185,191,22073
K-003351-003832-022074_0_2_0_2_75_000_200.png,624,749,187,193,22073
K-003351-003832-022074_0_2_0_2_90_000_200.png,659,842,190,188,22073
K-003351-003832-029667_0_2_0_2_75_000_200.png,334,141,181,187,3350
K-003351-003832-029667_0_2_0_2_75_000_200.png,49,556,374,391,3831
K-003351-003832-029667_0_2_0_2_75_000_200.png,588,670,230,231,29666
K-003351-003832-035206_0_2_0_2_70_000_200.png,404,902,191,192,3350
K-003351-003832-035206_0_2_0_2_75_000_200.png,345,137,183,189,3350
K-003351-003832-035206_0_2_0_2_90_000_200.png,387,196,184,182,3350
K-003351-003832-035206_0_2_0_2_70_000_200.png,546,281,281,426,3831
K-003351-003832-035206_0_2_0_2_75_000_200.png,109,487,285,436,3831
K-003351-003832-035206_0_2_0_2_90_000_200.png,153,578,280,431,3831
K-003351-003832-035206_0_2_0_2_70_000_200.png,168,243,302,376,35205
K-003351-003832-035206_0_2_0_2_75_000_200.png,478,587,301,385,35205
K-003351-003832-035206_0_2_0_2_90_000_200.png,519,686,298,379,35205
K-003351-003832-036637_0_2_0_2_90_000_200.png,398,217,182,180,3350
K-003351-003832-036637_0_2_0_2_90_000_200.png,97,749,385,374,3831
K-003351-003832-036637_0_2_0_2_90_000_200.png,627,758,191,254,36636
K-003351-003832-038162_0_2_0_2_75_000_200.png,376,198,181,184,3350
K-003351-003832-038162_0_2_0_2_75_000_200.png,110,508,314,429,3831
K-003351-003832-038162_0_2_0_2_75_000_200.png,581,612,192,302,38161
K-003351-013900-020238_0_2_0_2_90_000_200.png,390,247,186,182,3350
K-003351-013900-020238_0_2_0_2_90_000_200.png,641,713,174,264,13899
K-003351-013900-020238_0_2_0_2_90_000_200.png,153,785,228,225,20237
K-003351-013900-021325_0_2_0_2_75_000_200.png,362,199,186,194,3350
K-003351-013900-021325_0_2_0_2_90_000_200.png,404,266,185,183,3350
K-003351-013900-021325_0_2_0_2_75_000_200.png,555,706,206,252,13899
K-003351-013900-021325_0_2_0_2_90_000_200.png,594,799,201,245,13899
K-003351-013900-021325_0_2_0_2_75_000_200.png,168,665,160,243,21324
K-003351-013900-021325_0_2_0_2_90_000_200.png,209,754,159,231,21324
K-003351-013900-022074_0_2_0_2_75_000_200.png,354,158,184,187,3350
K-003351-013900-022074_0_2_0_2_90_000_200.png,395,216,184,183,3350
K-003351-013900-022074_0_2_0_2_75_000_200.png,619,653,150,277,13899
K-003351-013900-022074_0_2_0_2_90_000_200.png,656,741,148,277,13899
K-003351-013900-022074_0_2_0_2_75_000_200.png,153,728,186,194,22073
K-003351-013900-022074_0_2_0_2_90_000_200.png,194,821,184,187,22073
K-003351-013900-029667_0_2_0_2_70_000_200.png,375,888,192,192,3350
K-003351-013900-029667_0_2_0_2_90_000_200.png,414,213,182,183,3350
K-003351-013900-029667_0_2_0_2_70_000_200.png,190,297,175,253,13899
K-003351-013900-029667_0_2_0_2_90_000_200.png,620,764,177,259,13899
K-003351-013900-029667_0_2_0_2_70_000_200.png,606,280,226,225,29666
K-003351-013900-029667_0_2_0_2_90_000_200.png,137,812,226,223,29666
K-003351-013900-035206_0_2_0_2_70_000_200.png,377,919,193,191,3350
K-003351-013900-035206_0_2_0_2_70_000_200.png,191,284,197,235,13899
K-003351-013900-035206_0_2_0_2_70_000_200.png,545,253,338,339,35205
K-003351-013900-036637_0_2_0_2_75_000_200.png,321,172,185,187,3350
K-003351-013900-036637_0_2_0_2_75_000_200.png,578,671,180,269,13899
K-003351-013900-036637_0_2_0_2_75_000_200.png,177,681,212,243,36636
K-003351-013900-038162_0_2_0_2_70_000_200.png,402,880,194,193,3350
K-003351-013900-038162_0_2_0_2_70_000_200.png,144,307,217,222,13899
K-003351-013900-038162_0_2_0_2_70_000_200.png,597,243,221,276,38161
K-003351-016232-018357_0_2_0_2_75_000_200.png,347,218,181,185,3350
K-003351-016232-018357_0_2_0_2_75_000_200.png,89,726,195,199,16231
K-003351-016232-018357_0_2_0_2_75_000_200.png,541,519,247,374,18356
K-003351-016232-019232_0_2_0_2_75_000_200.png,338,160,181,186,3350
K-003351-016232-019232_0_2_0_2_90_000_200.png,379,217,182,181,3350
K-003351-016232-019232_0_2_0_2_75_000_200.png,592,730,200,193,16231
K-003351-016232-019232_0_2_0_2_90_000_200.png,632,823,194,190,16231
K-003351-016232-019232_0_2_0_2_75_000_200.png,103,704,339,264,19231
K-003351-016232-019232_0_2_0_2_90_000_200.png,146,806,333,263,19231
K-003351-016232-020014_0_2_0_2_90_000_200.png,377,235,184,184,3350
K-003351-016232-020014_0_2_0_2_90_000_200.png,129,830,195,188,16231
K-003351-016232-020014_0_2_0_2_90_000_200.png,514,809,345,339,20013
K-003351-016232-031863_0_2_0_2_90_000_200.png,414,220,180,182,3350
K-003351-016232-031863_0_2_0_2_90_000_200.png,86,832,193,190,16231
K-003351-016232-031863_0_2_0_2_90_000_200.png,595,814,205,205,31862
K-003351-016232-032310_0_2_0_2_90_000_200.png,391,220,185,182,3350
K-003351-016232-032310_0_2_0_2_90_000_200.png,123,825,195,186,16231
K-003351-016232-032310_0_2_0_2_90_000_200.png,618,719,262,371,32309
K-003351-016232-033880_0_2_0_2_75_000_200.png,317,186,189,188,3350
K-003351-016232-033880_0_2_0_2_75_000_200.png,605,706,197,193,16231
K-003351-016232-033880_0_2_0_2_75_000_200.png,7,682,451,290,33879
K-003351-016232-041768_0_2_0_2_70_000_200.png,363,877,187,191,3350
K-003351-016232-041768_0_2_0_2_70_000_200.png,590,306,190,189,16231
K-003351-016232-041768_0_2_0_2_70_000_200.png,130,294,259,292,41767
K-003351-016262-018147_0_2_0_2_75_000_200.png,320,161,185,187,3350
K-003351-016262-018147_0_2_0_2_90_000_200.png,362,218,183,183,3350
K-003351-016262-018147_0_2_0_2_75_000_200.png,35,701,252,247,16261
K-003351-016262-018147_0_2_0_2_90_000_200.png,82,790,244,241,16261
K-003351-016262-018147_0_2_0_2_75_000_200.png,515,614,213,448,18146
K-003351-016262-018147_0_2_0_2_90_000_200.png,552,705,213,450,18146
K-003351-016262-018357_0_2_0_2_90_000_200.png,386,254,186,184,3350
K-003351-016262-018357_0_2_0_2_90_000_200.png,97,829,243,241,16261
K-003351-016262-018357_0_2_0_2_90_000_200.png,610,727,308,311,18356
K-003351-016262-019232_0_2_0_2_90_000_200.png,403,256,185,183,3350
K-003351-016262-019232_0_2_0_2_90_000_200.png,609,789,242,236,16261
K-003351-016262-019232_0_2_0_2_90_000_200.png,141,801,333,264,19231
K-003351-016262-020014_0_2_0_2_70_000_200.png,410,889,190,192,3350
